#SOCIAL
CharNoArg   You snore loudly...  Zzzzzzzzzzzzzzzzz.~
OthersNoArg $n snores loudly.~
CharFound   You snore loudly at $M, $e must be boring.~
OthersFound $n snores loudly at $N, $e must be boring.~
VictFound   $n snores loudly at you, you must be boring.~
CharAuto    You are very, very bored.~
OthersAuto  $n is very, very bored.~
End

#SOCIAL
Name        snorkel~
CharNoArg   You stick your head under water and blow bubbles out of your nose.~
OthersNoArg $n sticks $s head under water and blows bubbles out of $s nose.~
CharFound   You invite $N to go snorkeling with you.~
OthersFound $n invites $N to go snorkling with $m.~
VictFound   $n invites you to go snorkeling with $m.~
End

#SOCIAL
Name        snort~
CharNoArg   You snort in disgust.~
OthersNoArg $n snorts in disgust.~
CharFound   You snort at $M in disgust.~
OthersFound $n snorts at $N in disgust.~
VictFound   $n snorts at you in disgust.~
CharAuto    You snort at yourself in disgust.~
OthersAuto  $n snorts at $mself in disgust.~
End

#SOCIAL
Name        snowball~
CharNoArg   Whom do you want to throw a snowball at?~
CharFound   You throw a snowball in $N's face.~
OthersFound $n throws a snowball at $N.~
VictFound   $n throws a snowball at you.~
CharAuto    You throw a snowball at yourself.~
OthersAuto  $n throws a snowball at $mself.~
End

#SOCIAL
Name        snuggle~
CharNoArg   Who?~
CharFound   you snuggle $M.~
OthersFound $n snuggles up to $N.~
VictFound   $n snuggles up to you.~
CharAuto    You snuggle up, getting ready to sleep.~
OthersAuto  $n snuggles up, getting ready to sleep.~
End

#SOCIAL
Name        snuke~
CharNoArg   You attempt to smile, but have your fingers on the wrong keys.~
OthersNoArg $n tries to smile, but has $s fingers on the wrong keys.~
CharFound   You try to smile at $N, but have your fingers on the wrong keys.~
OthersFound $n attempts to smile at $N, but has $s fingers on the wrong keys!~
VictFound   $n attempts to smile at you, but has $s fingers on the wrong keys!~
CharAuto    You snuke yourself.~
OthersAuto  $n snukes $mself.~
End

#SOCIAL
Name        spam~
CharNoArg   You gobble down a can of spam.  Oink!~
OthersNoArg $n gobbles down a can of spam.  Oink!~
CharFound   You hurl a can of Spam at $N.  Hey! No spamming allowed here!~
OthersFound $n hurls a can of Spam at $N.  Silly $n, $e thinks that is spamming.~
VictFound   $n hurls a can of Spam at you.  What a fool!  I bet $e thinks $e is spamming you.~
CharAuto    You want to spam yourself?  Forget it!~
OthersAuto  $n hits $mself over the head with a can of spam.~
End

#SOCIAL
Name        spammy~
CharNoArg   You complain about the terrible spam.~
OthersNoArg $n complains about the terrible spam.~
CharFound   You share your can of spam with $N.~
OthersFound $n shares a can of spam with $N.~
VictFound   $n shares a can of spam with you.~
CharAuto    You choke down a can of spam!  OINK!~
OthersAuto  $n chokes down a can of spam!  OINK!~
End

#SOCIAL
Name        spank~
CharNoArg   Spank whom?~
CharFound   You spank $M playfully.~
OthersFound $n spanks $N playfully.~
VictFound   $n spanks you playfully.  OUCH!~
CharAuto    You spank yourself.  Kinky!~
OthersAuto  $n spanks $mself.  Kinky!~
End

#SOCIAL
Name        spin~
CharNoArg   You twirl in a graceful pirouette.~
OthersNoArg $n twirls in a graceful pirouette.~
CharFound   You spin $M on one finger.~
OthersFound $n spins $N on $s finger.~
VictFound   $n spins you around on $s finger.~
CharAuto    You spin yourself around and around and around....~
OthersAuto  $n spins $mself around and around and around...~
End

#SOCIAL
Name        spit~
CharNoArg   You spit over your left shoulder.~
OthersNoArg $n spits over $s left shoulder.~
CharFound   You spit in $s face.~
OthersFound $n spits in $N's face.~
VictFound   $n spits in your face.~
CharAuto    You drool on yourself.~
OthersAuto  $n drools on $mself.~
End

#SOCIAL
Name        spum~
CharNoArg   You are so spammed you are now spummed.~
OthersNoArg $n is so spammed $e is now spummed.~
CharFound   You spam $N so much $E is now spummed.~
OthersFound $n spams $N so hard $E is now spummed.~
VictFound   $n spams you so hard you are now spummed.~
End

#SOCIAL
Name        squeak~
CharNoArg   You squeak like a mouse.~
OthersNoArg $n squeaks like a mouse.~
CharFound   You squeak at $M.~
OthersFound $n squeaks at $N.  Is $e a man or a mouse?~
VictFound   $n squeaks at you.  Is $e a man or a mouse?~
CharAuto    You squeak at yourself like a mouse.~
OthersAuto  $n squeaks at $mself like a mouse.~
End

#SOCIAL
Name        squeal~
CharNoArg   You squeal with delight.~
OthersNoArg $n squeals with delight.~
CharFound   You squeal at $M.~
OthersFound $n squeals at $N.  Wonder why?~
VictFound   $n squeals at you.  You must be doing something good.~
CharAuto    You squeal at yourself.~
OthersAuto  $n squeals at $mself.~
End

#SOCIAL
Name        squeeze~
CharNoArg   Where, what, how, whom?~
CharFound   You squeeze $M fondly.~
OthersFound $n squeezes $N fondly.~
VictFound   $n squeezes you fondly.~
CharAuto    You squeeze yourself - try to relax a little!~
OthersAuto  $n squeezes $mself.~
End

#SOCIAL
Name        squint~
CharNoArg   Bright light!  Bright light!~
OthersNoArg $n hides $s wee pupils from Ra's menacing globe.~
CharFound   $N glows with energy!~
OthersFound $n hides $s wee pupils from $N's radiant aura.~
VictFound   $n hides $s wee pupils from your radiant aura.~
CharAuto    You attempt to invert your eyeballs.  That's GOTTA hurt.~
OthersAuto  $n tries to hide $s wee pupils from themself.  They glow with strangeness!~
End

#SOCIAL
Name        squirm~
CharNoArg   You squirm guiltily.~
OthersNoArg $n squirms guiltily.  Looks like $e did it.~
CharFound   You squirm in front of $M.~
OthersFound $n squirms in front of $N.~
VictFound   $n squirms in front of you.  You make $m nervous.~
CharAuto    You squirm and squirm and squirm...~
OthersAuto  $n squirms and squirms and squirm....~
End

#SOCIAL
Name        squish~
CharNoArg   You squish your toes into the sand.~
OthersNoArg $n squishes $s toes into the sand.~
CharFound   You squish $M between your legs.~
OthersFound $n squishes $N between $s legs.~
VictFound   $n squishes you between $s legs.~
CharAuto    You squish yourself.~
OthersAuto  $n squishes $mself.  OUCH.~
End

#SOCIAL
Name        stare~
CharNoArg   You stare at the sky.~
OthersNoArg $n stares at the sky.~
CharFound   You stare dreamily at $N, completely lost in $S eyes.~
OthersFound $n stares dreamily at $N.~
VictFound   $n stares dreamily at you, completely lost in your eyes.~
CharAuto    You stare dreamily at yourself - enough narcissism for now.~
OthersAuto  $n stares dreamily at $mself - NARCISSIST!~
End

#SOCIAL
Name        steam~
CharNoArg   You are so angry that two sharp blasts of steam come whistling out of your ears.~
OthersNoArg $n is so angry that two sharp blasts of steam come whistling out of $s ears.~
CharFound   You are so angry at $N that two sharp blasts of steam come whistling out of your ears.~
OthersFound $n is so angry at $N that two sharp blasts of steam come whistling out of $s ears!~
VictFound   $n is so angry at you that two sharp blasts of steam come whistling out of $s ears!~
End

#SOCIAL
Name        stern~
CharNoArg   Who should you be stern to?~
OthersNoArg $n is in a stern mood.~
CharFound   You give $M a stern glare.~
OthersFound $n gives $N a stern glare.~
VictFound   $n gives you a stern glare.~
CharAuto    You wish to be stern to yourself?~
OthersAuto  $n is being stern to $Mself.  Must have been a really bad day.~
End

#SOCIAL
Name        sting~
CharNoArg   You act like Sting and go 'Woooooo...' at the turnbuckle.~
OthersNoArg At the turnbuckle, $n acts like Sting and goes 'Woooooo...'~
CharFound   You decend from the ceiling with a bat and point it at $N.~
OthersFound $n decends from the ceiling with a bat and points it at $N.~
VictFound   $n decends from the ceiling with a bat and points it at you.~
CharAuto    Sting hits you with his bat many times!  OWCH!~
OthersAuto  Sting hits $n with his bat many times!  OWCH!~
End

#SOCIAL
Name        stone~
CharNoArg   $n kicks a stone at nothing in particular.~
CharFound   You begin to pelt $M with large stones.~
OthersFound $n attempts to stone $N to death!  Eeeek!~
VictFound   $n throws several stones at you!  Owwww.  Are you gonna take that?~
CharAuto    The gods don't allow suicide.~
OthersAuto  $n picks up a rock and throws it straight up in the air.  Watch out!~
End

#SOCIAL
Name        strangle~
CharNoArg   You feel the need to strangle someone.~
OthersNoArg $n gets a cruel look in $s eyes.~
CharFound   You strangle $M.~
OthersFound $n puts $s hands around $N's neck and strangles $m.~
VictFound   $n puts $s hands around your neck and strangles you.~
CharAuto    You try to strangle yourself.  *CHOKE GAG CHOKE*~
OthersAuto  $n tries to strangle $mself, maybe you should help out?~
End

#SOCIAL
Name        strawman~
CharNoArg   You sing 'If I only had a brain.'~
OthersNoArg $n sings 'If I only had a brain.'~
CharFound   You dance around $M like a silly old straw man.~
OthersFound $n dances around $N like a silly old straw man.~
VictFound   $n dances around you like a silly old straw man.~
CharAuto    You begin to dance about like a straw man, but all your stuffing falls out.~
OthersAuto  $n begins to dance about like a straw man, but all $s stuffing falls out.~
End

#SOCIAL
Name        stretch~
CharNoArg   You stretch and relax your sore muscles.~
OthersNoArg $n stretches luxuriously.  Makes you want to, doesn't it?~
CharFound   You stretch and relax your sore muscles.~
OthersFound $n stretches luxuriously.  Makes you want to, doesn't it?~
VictFound   $n stretches luxuriously.  Makes you want to, doesn't it?~
CharAuto    You stretch and relax your sore muscles.~
OthersAuto  $n stretches luxuriously.  Makes you want to, doesn't it?~
End

#SOCIAL
Name        stroke~
CharNoArg   Hrmmm...  Whose thigh did you want to caress?~
CharFound   You gently stroke $S inner thigh.~
OthersFound $n gently strokes $N's inner thigh...  Maybe they should get a room!~
VictFound   $n gently strokes your inner thigh with a light feathery touch.~
CharAuto    You are about to do something you would rather not be caught doing.~
OthersAuto  $n starts to do something disgusting and then stops.~
End

#SOCIAL
Name        strut~
CharNoArg   Strut your stuff.~
OthersNoArg $n struts proudly.~
CharFound   You strut to get $S attention.~
OthersFound $n struts, hoping to get $N's attention.~
VictFound   $n struts, hoping to get your attention.~
CharAuto    You strut to yourself, lost in your own world.~
OthersAuto  $n struts to $mself, lost in $s own world.~
End

#SOCIAL
Name        stuff~
CharNoArg   You stuff your imaginary friend into an extradimensional portal.~
OthersNoArg $n stuffs $s imaginary friend into an extradimensional portal.~
CharFound   You stuff $N into an extradimensional portal...where $E belongs.~
OthersFound $n stuffs $N into an extradimensional portal...where $E belongs.~
VictFound   $n stuffs you into an extradimensional portal...where you belong.~
CharAuto    You attempt to dive head first into an extradimensional portal.~
OthersAuto  $n attempts to hide by diving head first into an extradimensional portal.~
End

#SOCIAL
Name        suck~
CharNoArg   You scream at the top of your lungs 'I SUCK!'~
OthersNoArg $n screams at the top of $s lungs 'I SUCK!'~
CharFound   You scream in $N's face 'YOU SUCK!'~
OthersFound $n screams in $N's face 'YOU SUCK!'~
VictFound   $n screams in your face 'YOU SUCK!'~
CharAuto    You scream at the top of your lungs 'I SUCK!'~
OthersAuto  $n screams at the top of $s lungs 'I SUCK!'~
End

#SOCIAL
Name        suffer~
CharNoArg   No xp again?  You suffer at the hands of fate.~
OthersNoArg $n is suffering.  Looks like $e can't seem to level.~
CharFound   You tell $M how you suffer whenever you're away from $M.~
OthersFound $n tells $N that $e suffers whenever they're apart.~
VictFound   $n tells you that $e suffers whenever you're apart.~
CharAuto    No xp again?  You suffer at the hands of fate.~
OthersAuto  $n is suffering.  Looks like $e can't seem to level.~
End

#SOCIAL
Name        sulk~
CharNoArg   You sulk.~
OthersNoArg $n sulks in the corner.~
End

#SOCIAL
Name        surprise~
CharNoArg   You jump back in surprise.~
OthersNoArg $n jumps back in surprise.~
CharFound   You sneak up behind $N and shout 'BOO!'~
OthersFound $n sneaks up behind $N and shouts 'BOO!'~
VictFound   $n sneaks up behind you and shouts 'BOO!' making you jump in surprise.~
CharAuto    You attempt to surprise yourself, but it doesn't work.~
OthersAuto  $n attempts to surprise $mself, but it doesn't work.~
End

#SOCIAL
Name        sweat~
CharNoArg   You wipe the sweat from your brow.~
OthersNoArg $n wipes the sweat from $s brow.~
CharFound   You start to sweat at $N's presence..~
OthersFound $n starts to sweat at $N's presence..~
VictFound   $n starts to sweat at your presence..~
CharAuto    Man it's hot in here!~
OthersAuto  $n starts sweating profusely.~
End

#SOCIAL
Name        sweetheart~
CharNoArg   You are looking for someone to call sweetheart.~
OthersNoArg $n is looking for someone to call sweetheart.~
CharFound   You croon to $N 'Let me call you sweetheart.  I'm in love with you.'~
VictFound   $n croons to you 'Let me call you sweetheart.  I'm in love with you.'~
End

#SOCIAL
Name        sweetie~
CharNoArg   You look for your sweetie but cannot find them.~
OthersNoArg $n looks for $s sweetie but cannot find them.~
CharFound   You spot $N and coo 'Hello Sweetie!'~
OthersFound $n spots $N and coos 'Hello Sweetie!'~
VictFound   $n spots you and coos 'Hello Sweetie!'~
End

#SOCIAL
Name        swoon~
CharNoArg   You swoon in ecstacy.~
OthersNoArg $n swoons in ecstacy.~
CharFound   You swoon in ecstacy at the thought of $M.~
OthersFound $n swoons in ecstacy at the thought of $N.~
VictFound   $n swoons in ecstacy as $e thinks of you.~
CharAuto    You swoon in ecstacy.~
OthersAuto  $n swoons in ecstacy.~
End

#SOCIAL
Name        tackle~
CharNoArg   You can't tackle the AIR!~
CharFound   You run over to $M and bring $M down!~
OthersFound $n runs over to $N and tackles $M to the ground!~
VictFound   $n runs over to you and tackles you to the ground!~
CharAuto    You wrap your arms around yourself, and throw yourself to the ground.~
OthersAuto  $n wraps $s arms around $mself and brings $mself down!?~
End

#SOCIAL
Name        tag~
CharNoArg   You shout 'Enough killing!  Let's play some tag!'~
OthersNoArg $n says 'Enough killing!  Let's play some tag!'~
CharFound   You slap $N on the back and scream 'You're it slowpoke!'~
OthersFound $n slaps $N on the back and screams 'You're it slowpoke!'~
VictFound   $n slaps you on the back and screams 'You're it slowpoke!'~
CharAuto    You dodges your left hand, but are led directly into your right!  Fool!~
OthersAuto  $n dodges $s left hand, but is led directly into $s right!  Fool!~
End

#SOCIAL
Name        tamale~
CharNoArg   You are a hot tamale.  Arriba!~
OthersNoArg $n is one hot tamale.  Arriba!~
CharFound   You look at $N and think 'Wow!  What a hot tamale!'~
OthersFound $n looks at $N and thinks 'Wow!  What a hot tamale!'~
VictFound   $n looks at you and thinks 'Wow!  What a hot tamale!'~
End

#SOCIAL
Name        tap~
CharNoArg   You tap your foot impatiently.~
OthersNoArg $n taps $s foot impatiently.~
CharFound   You tap your foot impatiently.  Will $E ever be ready?~
OthersFound $n taps $s foot impatiently as $e waits for $N.~
VictFound   $n taps $s foot impatiently as $e waits for you.~
CharAuto    You tap yourself on the head.  Ouch!~
OthersAuto  $n taps $mself on the head.~
End

#SOCIAL
Name        tape~
CharNoArg   You pull out a roll of tape.~
OthersNoArg $n pulls out a roll of tape.~
CharFound   You tape $N's big mouth shut.~
OthersFound $n tapes $N's big mouth shut.~
VictFound   $n tapes your big mouth shut.~
CharAuto    You tape your own big mouth shut.~
OthersAuto  $n tapes $s own big mouth shut.~
End

#SOCIAL
Name        taunt~
CharNoArg   You peer around you, looking for someone to taunt.~
OthersNoArg $n wants to taunt someone.~
CharFound   You taunt $M. Hope $E doesn't make you do it a second time!~
OthersFound $n is taunting $N.~
VictFound   $n taunts you cruelly, and threatens to do it again! Watch out!~
CharAuto    You really can't taunt yourself.~
OthersAuto  $n attempts to taunt $mself. Perhaps $e needs help?~
End

#SOCIAL
Name        teapot~
CharNoArg   Where do your arms go again?~
OthersNoArg $n tries to remember the words to a song...~
CharFound   You place your arms in position and begin singing 'I'm a little teapot, short and stout...'~
OthersFound $n gets $s hands in position and beings doing the teapot dance.~
VictFound   $n puts $s hands in position and begins singing 'I'm a little teapot, short and stout' to you.~
CharAuto    You being doing the teapot dance for your own amusement...  Bored maybe?~
OthersAuto  $n begins singing and dancing to I'm a little teapot, better call the asylum.~
End

#SOCIAL
Name        tease~
CharNoArg   You look for someone to tease.~
OthersNoArg $n searches for a victim to tease.~
CharFound   You tease $M playfully.~
OthersFound $n is such a tease!~
VictFound   $n teases you playfully.~
CharAuto    You attempt to tease yourself.  Pick on someone else!~
OthersAuto  $n tries to tease $mself.  What a loon.~
End

#SOCIAL
Name        teehee~
CharNoArg   You say 'tee hee' showing off your cute dimples.~
OthersNoArg $n shows off $s cute dimples saying 'tee hee'.~
CharFound   You show off your cute dimples to $N saying 'tee hee'.~
OthersFound $n shows of $s cute dimples to $N saying 'tee hee'.~
VictFound   $n shows off $s cute dimples to you saying 'tee hee'.~
End

#SOCIAL
Name        temple~
CharNoArg   You want to do what?  And to whom?~
CharFound   You begin to rub $S temples, attempting to reduce $S stress.~
OthersFound $n begins to rub $N's temples, $E then begins to relax.~
VictFound   $n begins to carefully massage your temples...  Your stress melts away.~
CharAuto    You rub your temples, your patience wearing thin.~
OthersAuto  $n rubs $s temples, looking rather impatient.~
End

#SOCIAL
Name        tender~
CharNoArg   You will enjoy it more if you choose someone to kiss.~
CharFound   You give $M a soft, tender kiss.~
OthersFound $n gives $N a soft, tender kiss.~
VictFound   $n gives you a soft, tender kiss.~
CharAuto    You'd better not, people may start to talk!~
End

#SOCIAL
Name        tendril~
CharNoArg   You reach up and move a stray strand of hair from your eyes.~
OthersNoArg $n reaches up to remove a stray whisp of hair from $s eyes.~
CharFound   You gently move a stray whisp of hair from $N's eyes.~
OthersFound $n reaches up to move a stray strand of hair from $N's eyes.~
VictFound   $n gently pushes the hair from your eyes.~
CharAuto    You reach up and move a stray strand of hair from your eyes.~
OthersAuto  $n casually flips the hair from in front of $s eyes~
End

#SOCIAL
Name        thank~
CharNoArg   Thank whom?~
CharFound   You thank $N heartily.~
OthersFound $n thanks $N heartily.~
VictFound   $n thanks you heartily.~
CharAuto    You thank yourself since nobody else wants to!~
OthersAuto  $n thanks $mself since you won't.~
End

#SOCIAL
Name        throttle~
CharNoArg   Whom do you want to throttle?~
CharFound   You throttle $M till $E is blue in the face.~
OthersFound $n throttles $N about the neck, until $E passes out.  THUNK!~
VictFound   $n throttles you about the neck until you pass out.  THUNK!~
CharAuto    That might hurt!  Better not do it!~
OthersAuto  $n is getting a crazy look in $s eye again.~
End

#SOCIAL
Name        thwap~
CharNoArg   You swing about in vain trying to thwap someone.~
OthersNoArg $n tries in vain to thwap someone who isn't here.~
CharFound   You THWAP $N for being a moron.~
OthersFound $n THWAPS $N for being a moron.~
VictFound   $n THWAPS you for being a moron. ~
CharAuto    You thwap yourself in the forehead. You loser.~
OthersAuto  $n thwaps $mself for being a moron.~
End

#SOCIAL
Name        tickle~
CharNoArg   Whom do you want to tickle?~
CharFound   You tickle $N.~
OthersFound $n tickles $N.~
VictFound   $n tickles you - hee hee hee.~
CharAuto    You tickle yourself, how funny!~
OthersAuto  $n tickles $mself.~
End

#SOCIAL
Name        tingle~
CharNoArg   You feel all warm and tingly!~
OthersNoArg $n smiles contentedly, feeling all warm and tingly!~
CharFound   You feel all tingly as you set your eyes upon $N!~
OthersFound $N tingles with delight as $E is graced with a smile from $n.~
VictFound   $n stares at you with a warm, tingly look on $s face!  You slowly back away...~
CharAuto    You feel all warm and tingly!~
OthersAuto  $n smiles contentedly, feeling all warm and tingly!~
End

#SOCIAL
Name        tipcap~
CharNoArg   You tip your cap to everyone in the room.~
OthersNoArg $n tips $s cap to everyone in the room.~
CharFound   You tip your cap to $N.~
OthersFound $n tips $s cap to $N. My how chivalrous!~
VictFound   $n tips $s cap to you. My how chivalrous!~
CharAuto    You tip your cap to yourself, hoping someone may take the hint and acknowledge your presence.~
OthersAuto  $n tips $s cap to $mself, hoping in vain to have $s presence acknowledged.~
End

#SOCIAL
Name        tissue~
CharNoArg   You search for a tissue.~
OthersNoArg $n searches for a tissue.~
CharFound   You give $M a tissue. Awwww.~
OthersFound $n gallantly gives $N a tissue.~
VictFound   $n hands you a tissue in an attempt to ease your pain.~
CharAuto    You search for a tissue.  Hope you find one quickly.~
OthersAuto  $n looks for a tissue.  Poor baby.  *SNIFF*~
End

#SOCIAL
Name        tkiss~
CharNoArg   You will enjoy it more if you choose someone to kiss.~
CharFound   You give $M a soft, tender kiss.~
OthersFound $n gives $N a soft, tender kiss.~
VictFound   $n gives you a soft, tender kiss.~
CharAuto    You'd better not, people may start to talk!~
End

#SOCIAL
Name        tmi~
CharNoArg   You say 'Too much information'.~
OthersNoArg $n says 'Too much information'.~
CharFound   You say 'Too much information' to $M.~
OthersFound $n says 'Too much information' to $N.~
VictFound   $n says 'Too much information' to you.~
CharAuto    You think 'maybe I gave $m too much information'.~
OthersAuto  $n is thinking quietly to $mself.~
End

#SOCIAL
Name        tomato~
CharNoArg   You heft a large, rotten tomato and say 'Ketchup anyone?'~
OthersNoArg $n hefts a rotten tomato and wonders if you would like to come a bit closer.~
CharFound   You whip a rotten tomato at $N!~
OthersFound $n whips a rotten tomato at $N!~
VictFound   $n whips a rotten tomato at you!  SPLAT!!!~
CharAuto    You toss a tomato straight up in the air.  SPLAT!  Boy it looks like you got tomato sauce all over your face.~
OthersAuto  Look out!  $n is the wild tomato tosser everyone warned you about.~
End

#SOCIAL
Name        tongue~
CharNoArg   You stick your tongue out.  How childish!~
OthersNoArg $n sticks $s tongue out.  How juvenile of $m!~
CharFound   You stick out your tongue at $N.  How impressed $E is with you now!~
OthersFound $n sticks $s tongue out at $N, apparently thinking this will impress $M.  Whadda jerk!~
VictFound   $n sticks $s tongue out at you, apparently thinking it will impress you.  Whadda fool!~
CharAuto    You stick your tongue out. How childish!~
OthersAuto  $n sticks $s tongue out. How juvenile of $m!~
End

#SOCIAL
Name        toolow~
CharNoArg   You sing 'I am too low...  too low...  too low...  for zero!'~
OthersNoArg $n sings 'I am too low...  too low...  too low...  for zero!'~
CharFound   You sing 'I am too low...  too low...  too low...  for zero!' to $N.~
OthersFound $n sings 'I am too low...  too low...  too low...  for zero!' to $N.~
VictFound   $n sings 'I am too low...  too low...  too low...  for zero!' to you.~
CharAuto    You say 'Did you know 2V40 was sung by Elton John in 1983?'~
OthersAuto  $n says 'Did you know 2V40 was sung by Elton John in 1983?'~
End

#SOCIAL
Name        toomuchtime~
CharNoArg   You sing 'I've got too much *CLAP* *CLAP* time on my hands...'~
OthersNoArg $n sings 'I've got too much *CLAP* *CLAP* time on my hands...'~
CharFound   You sing 'I've got too much *CLAP* *CLAP* time on my hands...' to $N.~
OthersFound $n sings 'I've got too much *CLAP* *CLAP* time on my hands...' to $N.~
VictFound   $n sings 'I've got too much *CLAP* *CLAP* time on my hands...' to you.~
CharAuto    You say 'Did you know Too Much Time on My Hands was sung by Styx in 1978?'~
OthersAuto  $n says 'Did you know Too Much Time on My Hands was sung by Styx in 1978?'~
End

#SOCIAL
Name        toosweet~
CharNoArg   You imitate Hollywood Hogan and say 'The nWo is just too sweeeeeet!'~
OthersNoArg $n imitates Hollywood Hogan and says 'The nWo is just too sweeeeeet!'~
CharFound   You chant 'The nWo is just too sweet!' to $M.~
OthersFound $n chants 'The nWo is just too sweet!' to $N.~
VictFound   $n chants 'The nWo is just too sweet!' to you.~
CharAuto    You imitate Kevin Nash and say 'The Wolfpac is just too sweeeeeet!'~
OthersAuto  $n imitates Kevin Nash and says 'The Wolfpac is just too sweeeeeet!'~
End

#SOCIAL
Name        torture~
CharNoArg   You have to torture someone!~
CharFound   You torture $M with rusty weapons!  Muhahahaha!~
OthersFound $n tortures $N with rusty weapons, $E must have been REAL bad!~
VictFound   $n tortures you with rusty weapons!  What did you DO!?!~
CharAuto    You torture yourself with rusty weapons.  Was it good for you?~
OthersAuto  $n tortures $mself with rusty weapons.  Looks like $e enjoys it!?!~
End

#SOCIAL
Name        touche~
CharNoArg   With a cry of 'TOUCHE!' you smite your imaginary opponent.~
OthersNoArg $n waves $s sword around in the air, doing $s Zorro impression or something.~
CharFound   You touch your sword to $S chest and say 'Touche!'~
OthersFound $n touches $s sword to $N's chest and says 'Touche!'~
VictFound   $n touches $s sword to your chest and says 'Touche!'~
CharAuto    With an amazing flourish of steel, you drive your sword into your own chest.~
OthersAuto  $n drives $s sword into $s own chest and gurgles 'Touche...' before falling dead.~
End

#SOCIAL
Name        tralala~
CharNoArg   You try to sing.  Best you can manage is 'tra la la'.~
OthersNoArg $n goes 'tra la la'~
CharFound   You croon to $N 'tra la la'.~
OthersFound $n croons to $N 'tra la la'.~
VictFound   $n croons to you 'tra la la'.~
End

#SOCIAL
Name        transform~
CharNoArg   You say 'transform!' and morph.~
OthersNoArg $n says 'transform!' and morphs.~
CharFound   You say 'transform!' to $M.~
OthersFound $n says 'transform!' to $N.~
VictFound   $n says 'transform!' to you.~
CharAuto    You wonder if you can morph.~
OthersAuto  $n ponders to $mself the wonders of morphing.~
End

#SOCIAL
Name        tribble~
CharNoArg   You cut the legs off a hamster and call it a tribble.~
OthersNoArg $n cuts the legs off a hamster and calls it a tribble.~
CharFound   You cut off $N's arms and legs and call $M a tribble.~
OthersFound $n cuts off $N's arms and legs and calls $M a tribble.~
VictFound   $n cuts off your arms and legs and calls you a tribble.  Aaah!~
CharAuto    You cut off your legs and then on arm, but soon realize you can't manage to cut off your last remaining appendage... you are a pitiful tribble.~
OthersAuto  $n cuts off $s legs and then on arm, but soon realizes $e can't manage to cut off $s last remaining appendage... $e is a pitiful tribble.~
End

#SOCIAL
Name        tsk~
CharNoArg   You go 'Tsk tsk tsk.'~
OthersNoArg $n goes 'Tsk tsk tsk.'~
CharFound   You tsk at $S comment.~
OthersFound $n tsks at $N's comment. ~
VictFound   $n tsks at your comment.~
CharAuto    You tsk at yourself, for some odd reason.~
OthersAuto  $n tsks at $mself, for some odd reason.~
End

#SOCIAL
Name        tuck~
CharNoArg   You search in vain for someone to tuck you in.~
OthersNoArg $n is looking for someone to tuck $m in.~
CharFound   You smile at $N and tuck $M into bed.~
OthersFound $n smiles at $N and tucks $M into bed.~
VictFound   $n tucks you into bed and smiles at you.~
CharAuto    You tuck yourself into a ball and roll across the room.~
OthersAuto  $n tucks $mself into a ball and rolls across the room.~
End

#SOCIAL
Name        tummy~
CharNoArg   You rub your tummy and wish you'd bought a pie at the bakery.~
OthersNoArg $n rubs $s tummy and wishes $e'd bought a pie at the bakery.~
CharFound   You rub your tummy and ask $M for some food.~
OthersFound $n rubs $s tummy and asks $N for some food.~
VictFound   $n rubs $s tummy and asks you for some food.  Please?~
CharAuto    You rub your tummy and wish you'd bought a pie at the bakery.~
OthersAuto  $n rubs $s tummy and wishes $e'd bought a pie at the bakery.~
End

#SOCIAL
Name        turkey~
CharNoArg   You stand up full and gobble like a turkey.~
OthersNoArg $n rises up and gobbles like a turkey.~
CharFound   You look at $N and think what a turkey!~
OthersFound $n looks at $N and thinks 'What a turkey!'~
VictFound   $n looks at you and wishes you were a big turkey.  Is Thanksgiving coming?~
End

#SOCIAL
Name        turtle~
CharNoArg   You pull your head back into your shell.~
OthersNoArg $n pulls $s head back into $s shell.~
CharFound   You pull your head back into your shell in an effort to hide from $N.~
OthersFound $n pulls $s head back into $s head in an effort to hide from $N.~
VictFound   $n pulls $s head back into $s shell in an effort to hide from you.~
CharAuto    You want to turn into a turtle?  Try building a cocoon!~
OthersAuto  $n wants to be a turtle.  Perhaps $e should build a cocoon!~
End

#SOCIAL
Name        tv~
CharNoArg   You change the channel on the television.~
OthersNoArg $n changes the channel on the television.~
CharFound   You point the remote control at $M in hopes to mute $M.~
OthersFound $n points the remote control at $M in hopes to mute $M.~
VictFound   $n points the remote control at you in hopes to mute you.~
CharAuto    You change the channel on the television to your favorite channel.~
OthersAuto  $n changes the channel on the television to what looks like pornography.~
End

#SOCIAL
Name        twiddle~
CharNoArg   You patiently twiddle your thumbs.~
OthersNoArg $n patiently twiddles $s thumbs.~
CharFound   You twiddle $S ears.~
OthersFound $n twiddles $N's ears.~
VictFound   $n twiddles your ears.~
CharAuto    You twiddle your ears like Dumbo.~
OthersAuto  $n twiddles $s own ears like Dumbo.~
End

#SOCIAL
Name        twitch~
CharNoArg   You twitch nervously.~
OthersNoArg $n twitches nervously.~
CharFound   Your left eye begins to twitch uncontrollably.~
OthersFound $n begins to twitch uncontrollably.~
VictFound   $n twitches repeatedly.~
CharAuto    You twitch.~
OthersAuto  $n is twitching uncontrollably.~
End

